lw,med,uw,lq,uq
0.0,0.2394654026155738,17.001846737223865,0.001959758942132025,1.2145998722886675
1.8861245582152952e-90,0.29904409190502723,8.413546322822135,0.007012497399727525,1.5234400086577624
1.2639081125928257e-186,0.1907372821612631,12.57860144805758,0.0025486581439787,1.0714411709106855
2.034616154564461e-74,0.2991310314576205,7.444573611594727,0.004738993791224749,1.2348382113318
0.0,0.0354422405688776,14.204895067124372,3.1333785725328143e-06,0.7626523360992667
1.627584320829093e-72,0.0493881033965389,11.727615229914276,8.184271116302294e-05,0.9456952315636975
1.2639081125928257e-186,0.0472411873166432,16.95786250848371,4.0553109018746466e-05,0.7591683620597512
1.0084877698289763e-70,0.117198022562621,12.504529644263242,0.00048022376880544997,1.0664954099503823
