Book,Character,F1,h,wF1,wh
Harry Potter,Cormac McLaggen,0.5390781760215759,0.00012852305238128062,0.5516110062599182,0.0032665786694583
Harry Potter,Hermione Granger,0.3904823362827301,4.637113053223728e-153,0.43036365509033203,1.6275843208290927e-72
Harry Potter,Ronald Weasley,0.45450928807258606,3.837928983291697e-55,0.4524276852607727,3.37003115495029e-41
Harry Potter,Rita Skeeter,0.5467334985733032,3.9490386946982686e-07,0.5507711172103882,9.195316205757053e-08
Harry Potter,Padma Patil,0.5116949677467346,3.4324186692421077e-05,0.5723413228988647,0.013009013627235999
Harry Potter,Myrtle Warren,0.4975125193595886,2.118641912019713e-08,0.5493360757827759,2.647572492143769e-09
Harry Potter,Angelina Johnson,0.4564283490180969,9.305818004903066e-11,0.5060237050056458,2.772464233750022e-06
Harry Potter,Winky,0.5192539095878601,7.772470027324705e-14,0.5614151358604431,2.2334602054401572e-05
Harry Potter,Oliver Wood,0.5301389694213867,5.298795766797475e-08,0.5570690035820007,3.3141147559895158e-06
Harry Potter,Crookshanks,0.5740411281585693,0.017130987460492946,0.5658152103424072,0.0014498329952435652
Harry Potter,Pomona Sprout,0.5365490317344666,7.141415488633293e-13,0.5286107063293457,1.1054101833376912e-14
Harry Potter,Cornelius Fudge,0.5147674083709717,1.5126116254956556e-32,0.5190113186836243,1.6733522528512753e-21
Harry Potter,Quirinus Quirrell,0.49786433577537537,4.170519740208742e-14,0.5323550701141357,4.89337123852677e-07
Harry Potter,Filius Flitwick,0.49067142605781555,4.8555761722907424e-29,0.5387125611305237,4.1949931607530497e-16
Harry Potter,Dobby,0.5173535943031311,3.737442442497814e-18,0.5103952288627625,7.717991326230633e-29
Harry Potter,Igor Karkaroff,0.5461367964744568,1.9182137481381063e-08,0.552219808101654,9.901679051660167e-08
Harry Potter,Viktor Krum,0.5292670726776123,2.004866597046654e-05,0.5433587431907654,2.692926522696446e-08
Harry Potter,Peter Pettigrew,0.4807567894458771,1.0645105845049473e-25,0.5078498721122742,1.7750399848080088e-14
Harry Potter,Bellatrix Lestrange,0.40759870409965515,2.6985882749260484e-28,0.4587092399597168,6.345739541977185e-16
Harry Potter,Alastor Moody,0.5593279004096985,1.9087916852636902e-10,0.5897514820098877,2.247863668132014e-09
Harry Potter,Garrick Ollivander,0.5108481049537659,2.5601428584353382e-08,0.5574260950088501,8.39787862356104e-05
Harry Potter,Pansy Parkinson,0.4866178631782532,3.717035482181821e-10,0.5163371562957764,3.413636022764862e-08
Harry Potter,Godric Gryffindor,0.5244513750076294,0.006971979615175427,0.5934100151062012,1.13064105321368
Harry Potter,Helga Hufflepuff,0.528685986995697,0.2905265513155202,0.5625326037406921,2.1557971028147707
Harry Potter,Rowena Ravenclaw,0.5640510320663452,0.05716609317020879,0.5562926530838013,0.14297331155716103
Harry Potter,Luna Lovegood,0.49904772639274597,1.8959119557006443e-15,0.5034042596817017,7.284268726801698e-21
Harry Potter,Ginevra Weasley,0.46209782361984253,1.7346097080079896e-28,0.46574535965919495,9.023157622707973e-26
Harry Potter,Poppy Pomfrey,0.556091845035553,6.167441933141359e-08,0.5610867738723755,4.119536400301911e-06
Harry Potter,William Weasley,0.4393380284309387,8.532295861991225e-15,0.4517394006252289,2.3167223286522354e-11
Harry Potter,Peeves,0.5592172145843506,2.051792239052003e-12,0.5478318929672241,1.25900873804951e-18
Harry Potter,Gilderoy Lockhart,0.5064811110496521,1.6587528247983463e-30,0.5298113226890564,1.440566127776051e-19
Harry Potter,Newton Scamander,0.5179282426834106,3.726252955596713e-32,0.5087903141975403,5.476553173276361e-32
Harry Potter,Wilhelmina Grubbly-Plank,0.5446015000343323,0.17766210538475716,0.5636718273162842,0.15046767669021668
Harry Potter,Rosmerta,0.5584356188774109,0.024287710312033837,0.5441882610321045,0.0005039614592825996
Harry Potter,Molly Weasley,0.40584462881088257,1.446081593582385e-26,0.4523122012615204,1.5463390165424558e-16
Harry Potter,Pius Thicknesse,0.4940618574619293,1.7983771032693102e-06,0.5448520183563232,9.234600974982798e-05
Harry Potter,Aragog,0.5676296353340149,0.06073180540709835,0.5605424046516418,0.00027164835931335585
Harry Potter,Mosag,0.4951876401901245,0.1531028392438576,0.4914199411869049,0.6569528586481602
Harry Potter,Bartemius Crouch Senior,0.5206027626991272,5.552725061594009e-23,0.546478807926178,5.992568426569169e-11
Harry Potter,Gabrielle Delacour,0.5387813448905945,0.35895519128604253,0.5280128717422485,0.6619938972820166
Harry Potter,Gellert Grindelwald,0.47845056653022766,2.6971292594521904e-43,0.5343675017356873,3.3394356705570087e-18
Harry Potter,Phineas Nigellus Black,0.41536542773246765,1.2998694211469249e-09,0.4431796371936798,5.127326795537087e-05
Harry Potter,Ludovic Bagman,0.4895690977573395,2.8824890503634563e-11,0.5293363928794861,0.018741145219029375
Harry Potter,Irma Pince,0.5330012440681458,7.575441458034327e-10,0.5708791613578796,1.3836364187317228e-07
Harry Potter,Nicolas Flamel,0.4923658072948456,2.7655939643226285e-06,0.5783950090408325,0.01190955035924904
Harry Potter,Alice Longbottom,0.5356360077857971,0.00011299096971092144,0.5895086526870728,0.08364651989489728
Harry Potter,Rose Granger-Weasley,0.49305930733680725,1.328501111154401e-05,0.4766608774662018,0.00017347934846557113
Harry Potter,Hugo Granger-Weasley,0.5125531554222107,0.34782282367425477,0.4696049392223358,0.06006210207908947
Harry Potter,Kingsley Shacklebolt,0.506147027015686,3.6246660735787447e-10,0.556400716304779,4.0332371885828006e-05
Harry Potter,Aurora Sinistra,0.5567137598991394,3.679351220188481e-05,0.571009635925293,0.0011756626569522442
Harry Potter,Septima Vector,0.45819517970085144,0.00010448527165688018,0.49106064438819885,0.0013549280140825314
Harry Potter,Nicholas de Mimsy-Porpington,0.44030553102493286,1.041192185464153e-24,0.4978533089160919,2.251943109372343e-12
Harry Potter,Nagini,0.46365705132484436,4.794494313164273e-16,0.517330527305603,1.9903739290785465e-08
Harry Potter,Armando Dippet,0.5211684107780457,1.4977824381878716e-06,0.5437465906143188,2.923079320478996e-06
Harry Potter,Lucius Malfoy,0.4492388367652893,2.2100321945371853e-15,0.42456868290901184,6.2407649285540795e-19
Harry Potter,Hedwig,0.530353844165802,1.0648800230849523e-06,0.5602265000343323,0.005041067512567331
Harry Potter,Broderick Bode,0.507606565952301,0.005360625158198842,0.5645189881324768,0.3173227055536313
